TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=100 F=POINT
1  0.2160030127E-01  0.2803577932E-01  0.2142267486E-02  0.5329976411E-02  0.5295593801E-01 -0.4835223099E+01  0.4398129118E-02 -0.2416918413E+00 -0.3759617529E+00  0.3191261533E-04  0.3846000000E+00  0.4398129118E-02  0.3913259291E-05 -0.4835223099E+01 -0.4835421199E+01  0.2692705405E-03  0.1980996466E-03  0.4128858577E-02 -0.2416883460E+00 -0.3757835744E+00  0.8445952954E-04 -0.3495339551E-05 -0.1781785024E-03 -0.5254691421E-04  0.2692705405E-03 -0.3069864324E-05 -0.4835421199E+01  0.4128858577E-02  0.6983123615E-05  0.1980996466E-03
2  0.1281157856E-01  0.1581262571E-01  0.2323813612E-02  0.5000278162E-02  0.1761655895E-01 -0.3122682639E+01  0.4262032721E-02  0.2517166764E-01 -0.1157374177E+02  0.5751203358E-04  0.4697000000E+00  0.4262032721E-02 -0.9868022142E-06 -0.3122682639E+01 -0.3122946455E+01  0.3127746842E-03  0.2638163418E-03  0.3949258037E-02  0.2517078245E-01 -0.1157362480E+02  0.1534482442E-03  0.8851932433E-06 -0.1169725971E-03 -0.9593621063E-04  0.3127746842E-03  0.2466844997E-06 -0.3122946455E+01  0.3949258037E-02 -0.1233486714E-05  0.2638163418E-03
3  0.6931728865E-02  0.1076732594E-01  0.1718201875E-02  0.5334564665E-02  0.1221341325E-01 -0.1534863475E+01  0.4169537069E-02  0.3031516526E+00 -0.1876222977E+02  0.2544862847E-04  0.5438000000E+00  0.4169537069E-02 -0.4765658695E-05 -0.1534863475E+01 -0.1535154300E+01  0.3067471941E-03  0.2908251916E-03  0.3862789875E-02  0.3031437547E+00 -0.1876221262E+02  0.1868473835E-03  0.7897856568E-05 -0.1715449665E-04 -0.1613987550E-03  0.3067471941E-03  0.8353211509E-05 -0.1535154300E+01  0.3862789875E-02 -0.1311887020E-04  0.2908251916E-03
4  0.3320509342E-02  0.7859905337E-02  0.1663248631E-02  0.5100146525E-02  0.8886586048E-02 -0.2519967636E+00  0.4080980891E-02  0.4462015615E+00 -0.2210855174E+02 -0.2077040974E-04  0.6161000000E+00  0.4080980891E-02 -0.1294047104E-04 -0.2519967636E+00 -0.2522938276E+00  0.2792633588E-03  0.2970639860E-03  0.3801717532E-02  0.4461940858E+00 -0.2210862093E+02  0.1931411904E-03  0.7475671147E-05  0.6918889544E-04 -0.2139116001E-03  0.2792633588E-03  0.1137406227E-04 -0.2522938276E+00  0.3801717532E-02 -0.2431453331E-04  0.2970639860E-03
5  0.1782183008E-02  0.5337460847E-02  0.1193359211E-02  0.3665699336E-02  0.5456495964E-02  0.6606749897E+00  0.4007630765E-02  0.4309407865E+00 -0.2345995423E+02 -0.6726595053E-04  0.6788000000E+00  0.4007630765E-02 -0.2205714595E-04  0.6606749897E+00  0.6603819824E+00  0.2532890040E-03  0.2930073187E-03  0.3754341761E-02  0.4309350493E+00 -0.2346008082E+02  0.1831399151E-03  0.5737241727E-05  0.1265911977E-03 -0.2504058656E-03  0.2532890040E-03  0.1070640737E-04  0.6603819824E+00  0.3754341761E-02 -0.3276355332E-04  0.2930073187E-03
6  0.1175705472E-02  0.3583042162E-02  0.8787351473E-03  0.2172086482E-02  0.3277960262E-02  0.1205694836E+01  0.3956231937E-02  0.3605506503E+00 -0.2402528957E+02 -0.1015562258E-03  0.7513000000E+00  0.3956231937E-02 -0.2936881663E-04  0.1205694836E+01  0.1205409263E+01  0.2382388123E-03  0.2855727621E-03  0.3717993125E-02  0.3605455092E+00 -0.2402544890E+02  0.1714832351E-03  0.5141074062E-05  0.1593295605E-03 -0.2730394609E-03  0.2382388123E-03  0.9069596782E-05  0.1205409263E+01  0.3717993125E-02 -0.3843841342E-04  0.2855727621E-03
7  0.7240173998E-03  0.2446451426E-02  0.6495261990E-03  0.1380138251E-02  0.2003153516E-02  0.1538350608E+01  0.3926022575E-02  0.2879869853E+00 -0.2451631201E+02 -0.1252639750E-03  0.8142000000E+00  0.3926022575E-02 -0.3498244236E-04  0.1538350608E+01  0.1538070270E+01  0.2324452565E-03  0.2803373373E-03  0.3693577319E-02  0.2879812873E+00 -0.2451648579E+02  0.1624596506E-03  0.5698013688E-05  0.1737795896E-03 -0.2877236257E-03  0.2324452565E-03  0.7358215292E-05  0.1538070270E+01  0.3693577319E-02 -0.4234065765E-04  0.2803373373E-03
8  0.4163543794E-03  0.1694651170E-02  0.4379985311E-03  0.9597123695E-03  0.1342529387E-02  0.1661117577E+01  0.3909720677E-02  0.2532714088E+00 -0.2481377879E+02 -0.1384171131E-03  0.8868000000E+00  0.3909720677E-02 -0.3826719989E-04  0.1661117577E+01  0.1660840531E+01  0.2331521889E-03  0.2770461079E-03  0.3676568488E-02  0.2532642850E+00 -0.2481396024E+02  0.1585006704E-03  0.7123756095E-05  0.1814482547E-03 -0.2969177835E-03  0.2331521889E-03  0.6419076523E-05  0.1660840531E+01  0.3676568488E-02 -0.4468627641E-04  0.2770461079E-03
9  0.2677202995E-03  0.1172318591E-02  0.2853882807E-03  0.8184631240E-03  0.9436352876E-03  0.1672935727E+01  0.3899912370E-02  0.2535963783E+00 -0.2494580161E+02 -0.1446009353E-03  0.9497000000E+00  0.3899912370E-02 -0.3973569109E-04  0.1672935727E+01  0.1672660396E+01  0.2357561401E-03  0.2753311806E-03  0.3664156230E-02  0.2535877485E+00 -0.2494598897E+02  0.1580291419E-03  0.8629742353E-05  0.1873648306E-03 -0.3026300772E-03  0.2357561401E-03  0.6146382122E-05  0.1672660396E+01  0.3664156230E-02 -0.4588207322E-04  0.2753311806E-03
10  0.2225010127E-03  0.8114808578E-03  0.1856952969E-03  0.9141692796E-03  0.7263977320E-03  0.1797296012E+01  0.3895575635E-02  0.2732794636E+00 -0.2537977811E+02 -0.1464932719E-03  0.1022400000E+01  0.3895575635E-02 -0.3972881325E-04  0.1797296012E+01  0.1797019862E+01  0.2359589895E-03  0.2761503175E-03  0.3659616645E-02  0.2732696824E+00 -0.2537996547E+02  0.1594078209E-03  0.9781223670E-05  0.1873632336E-03 -0.3059010928E-03  0.2359589895E-03  0.6463491949E-05  0.1797019862E+01  0.3659616645E-02 -0.4619230520E-04  0.2761503175E-03
